barcode,dataset_table9,dataset_role,policy_table9,window_k,window_cycle_start,window_cycle_end,expected_cycle_count,QDischarge_valid_count,QDischarge_valid_ratio,QCharge_valid_count,QCharge_valid_ratio,IR_valid_count,IR_valid_ratio,Tmax_valid_count,Tmax_valid_ratio,Tavg_valid_count,Tavg_valid_ratio,Tmin_valid_count,Tmin_valid_ratio,chargetime_valid_count,chargetime_valid_ratio,QDischarge_end,QDischarge_mean,QDischarge_slope,QDischarge_std,QDischarge_delta_cycle2_to_k,QCharge_mean,QCharge_slope,QCharge_delta_cycle2_to_k,IR_end,IR_mean,IR_slope,IR_delta_cycle2_to_k,Tmax_mean,Tavg_mean,Tmin_mean,chargetime_mean,chargetime_slope,QDischarge_recent10_slope
EL150800460474,Prim. Test,Primary,6C(40%)-4C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0768008,1.07588409796,8.02649285714e-05,0.00134834936254,0.0059138,1.07577640408,7.91954081633e-05,0.0059234,0.017676786,0.0175757417959,1.62230040816e-06,6.0896e-05,37.4321385102,32.9685107522,30.3069367143,10.1344295238,-0.000410558843539,-3.24745454546e-05
EL150800460477,Prim. Test,Primary,5.4C(70%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0832305,1.08265955306,2.48420102041e-05,0.000685449245238,0.0039371,1.08258906531,1.84620408163e-05,0.0034467,0.016717058,0.0167983672041,-6.84415510204e-07,-0.000220757,34.6753423878,31.8985361651,29.7847604694,11.4538571088,9.69193877534e-05,1.55290909091e-05
EL150800460478,Train,Train,4.4C(24%)-5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0758883,1.07421103061,0.000130319571429,0.00237613788168,0.0102415,1.07398285306,0.000120807969388,0.0094545,0.017121579,0.0174128749796,-7.681495e-06,-0.000658485,34.0168269796,31.3550387527,29.518305449,10.1381186054,-0.000492832482993,-5.64145454545e-05
EL150800460480,Prim. Test,Primary,4.4C(47%)-5.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0655147,1.06625408776,-1.18784285714e-05,0.000792701955374,0.0016767,1.06628897755,-1.34988877551e-05,0.0013088,0.017020514,0.0171888672653,-1.19389156122e-05,-0.000516009,37.1433506735,32.8421256069,29.9726662449,10.1765076871,0.000244303741493,-8.86078787879e-05
EL150800460481,Prim. Test,Primary,6C(40%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0973709,1.09775215306,3.44269387755e-06,0.000668191754252,0.0027317,1.09751974286,1.86758163265e-06,0.0021168,0.016858719,0.0168351886122,-6.15604081633e-08,-9.3535e-05,30.6286319184,30.3349466448,30.0210806531,10.1256067347,-0.000174856802722,-4.73109090909e-05
EL150800460485,Train,Train,7C(40%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0871128,1.08770815918,-4.16029591837e-06,0.000632904628311,0.0023446,1.08773251224,-9.01193877551e-06,0.0019586,0.017420786,0.017346393,1.22155816327e-06,-1.5612e-05,35.4151585306,32.4248589823,29.8943326327,10.2583995238,-0.000304576870747,-4.32224242424e-05
EL150800460486,Train,Train,3.6C(80%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0817146,1.0812386,6.78575714286e-05,0.00164514314779,0.0064134,1.08109455102,6.52798673469e-05,0.0065416,0.016904702,0.0165562112449,2.44477397959e-05,-0.000134129,34.1752948776,31.372604166,29.5832316122,13.3862619048,-0.000237995918368,-9.81333333334e-06
EL150800460492,Prim. Test,Primary,5.2C(66%)-3.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0755733,1.07425936122,7.59770612245e-05,0.00145092113863,0.0067224,1.07434784286,7.62714285714e-05,0.0069674,0.017589396,0.0175299242653,-2.05962244898e-08,-7.3027e-05,37.5728879184,33.3635568005,30.6425452653,10.1586956463,-0.000569892346942,-6.35515151515e-06
EL150800460498,Train,Train,6C(31%)-4.25C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0803803,1.07940367755,8.06441938776e-05,0.00144005170815,0.0068157,1.07925035918,8.14825918367e-05,0.0067631,0.018147741,0.018062709102,6.56114183673e-07,2.0061e-05,37.3934581429,32.9376447888,30.2920433469,10.1283113605,0.000459094387757,-1.56078787879e-05
EL150800460501,Train,Train,4.65C(69%)-6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0762296,1.07723699592,-1.9301744898e-05,0.000687181934131,0.0017087,1.07695087551,-1.9882244898e-05,0.0017506,0.017083645,0.0172435375306,-1.0660832449e-05,-0.000793381,35.6371195102,32.2165149044,29.9630225306,10.2915534354,0.000988199489797,-6.47e-05
EL150800460506,Train,Train,6C(50%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.081803,1.08148093673,2.83552755102e-05,0.000784834065575,0.0039715,1.08132997143,2.47216632653e-05,0.0035399,0.01642707,0.0163816487755,1.02928112245e-06,-5.3614e-05,33.7712563673,31.9710194444,30.2543031224,11.5517412925,-6.99338435376e-05,-4.24e-05
EL150800460507,Train,Train,6C(30%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0809796,1.08089644898,2.06056734694e-05,0.000597539966428,0.0032321,1.08012643878,1.51340714286e-05,0.0028349,0.016682675,0.0166313192857,4.30188367347e-07,-5.9402e-05,37.2074141837,33.6796836866,30.5959993673,11.1369958844,0.00033275255102,-6.02000000001e-06
EL150800460510,Prim. Test,Primary,4C(31%)-5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0701246,1.07273799388,-7.00021938776e-05,0.00124125534685,-0.0011513,1.0725704,-6.48564693878e-05,-0.0009524,0.016302148,0.0164598969796,-1.29862905102e-05,-0.000831079,38.069459449,33.4889450907,30.4897460204,10.1539667687,0.000516356462584,-0.000162714545455
EL150800460511,Train,Train,5.6C(38%)-4.25C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0813301,1.07988339388,9.29871122449e-05,0.00146940013311,0.0065135,1.07960320408,9.16391938776e-05,0.0065012,0.018176539,0.0180722243878,8.69422142857e-07,-4.9773e-05,35.1703959388,31.9031028234,29.7922793469,10.1422541837,-1.09818027232e-05,1.40321212121e-05
EL150800460513,Train,Train,5.6C(65%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0757265,1.07442749796,8.90367653061e-05,0.00155097682511,0.0075216,1.07421867143,9.06359693878e-05,0.0076895,0.01779953,0.0177711271429,-3.69379591837e-08,-0.00013897,37.0462992653,32.9570915877,30.3369197347,10.1456114966,0.000134961904763,-2.69278787879e-05
EL150800460514,Prim. Test,Primary,3.6C(80%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0767562,1.08505986327,-0.000581021816327,0.0655468831378,0.006067,1.0848829898,-0.000597998510204,0.0055942,0.016621681,0.016657406449,-4.13659132653e-06,-0.000120673,35.3685984082,31.6107346209,29.3759868776,13.3848512585,-7.8739795918e-05,-6.47745454545e-05
EL150800460518,Train,Train,1C(4%)-6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0632498,1.06978922041,-0.000188700326531,0.00292601142387,-0.0068043,1.0694392449,-0.000174789561224,-0.0053653,0.01649111,0.016825035898,-1.32472772449e-05,-0.001014344,31.9523094286,29.914292956,28.0733560612,10.2853187075,0.00221285561224,-0.000452848484848
EL150800460522,Train,Train,5.4C(50%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0774972,1.07666961429,7.14826020408e-05,0.00123914469729,0.0054452,1.07646943265,6.70733367347e-05,0.0052071,0.016690899,0.0166540615918,3.54308469388e-07,-8.774e-05,35.1496854898,31.9478465425,29.398325551,10.1360509184,0.000382817346939,5.63515151515e-06
EL150800460525,Train,Train,6C(50%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0806258,1.08010832041,3.83718163265e-05,0.000848779015249,0.0040084,1.08011629388,3.67749795918e-05,0.0036143,0.016857415,0.0168245957347,-5.5758122449e-07,-0.000125085,35.8012247143,32.5450565942,29.9096661429,11.0265108163,-0.000756282482994,3.70193939394e-05
EL150800460526,Prim. Test,Primary,5.6C(5%)-4.75C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0826643,1.08201932245,5.54059897959e-05,0.00118407775552,0.0061124,1.0820197898,7.71151020408e-05,0.007776,0.017052397,0.0172305934286,-4.26226887755e-06,-0.000529656,37.7988041224,33.2288393906,30.361847551,10.1376330952,3.96802721224e-06,-3.35454545454e-05
EL150800460527,Prim. Test,Primary,5.2C(10%)-4.75C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0730506,1.07203613061,7.6490744898e-05,0.00128635141883,0.0057704,1.07182552449,7.63242040816e-05,0.0058446,0.017461188,0.0175097339388,-3.79942367347e-06,-0.000327841,36.3434388571,32.4034032047,29.954628898,10.1382591497,0.000205053741497,-7.38424242425e-06
EL150800460528,Prim. Test,Primary,5.6C(25%)-4.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0858954,1.08469372041,9.50108061224e-05,0.00163504267834,0.0061644,1.08444103061,9.00588571429e-05,0.0062747,0.020212306,0.020122370449,9.66459489796e-07,-3.284e-06,37.8142039796,33.3524471501,30.3563623878,10.1383027891,0.000469127380954,-9.62727272727e-06
EL150800460596,Prim. Test,Primary,4.8C(80%)-4.8C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0816609,1.08169044286,3.71522959184e-05,0.00103279566602,0.0050198,1.08156852857,3.8278744898e-05,0.0051191,0.017439742,0.0176307940204,-7.03739489796e-06,-0.000609129,35.0531840204,31.6144382366,29.7108168163,10.0392108163,6.80153061327e-06,-6.68781818182e-05
EL150800460597,Prim. Test,Primary,4.8C(80%)-4.8C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0725901,1.07210296531,6.22481632653e-05,0.00109433427933,0.0046219,1.07185384082,6.19635204082e-05,0.0046211,0.017095236,0.0170789362245,-1.34263979592e-06,-0.000393437,32.1610010408,30.1239754664,28.4457378776,10.0530158844,0.00016155595238,-7.22981818182e-05
EL150800460599,Prim. Test,Primary,6C(60%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0497504,1.04929563265,7.73036734694e-05,0.00170763336006,0.0076129,1.04884650204,8.57312755102e-05,0.0082391,0.017179921,0.0173043485306,-1.04707387755e-05,-0.000743462,36.3105998163,32.3821080438,29.6363275306,10.1316746939,0.000782767857142,-4.088e-05
EL150800460601,Prim. Test,Primary,6C(60%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0787735,1.07829660204,2.96377959184e-05,0.000774841153567,0.0039541,1.07824643673,2.55436734694e-05,0.0034571,0.016512562,0.0164971201224,3.88907653061e-07,-9.5373e-05,35.7777992041,32.8659654505,30.2194220204,11.5651303061,-0.000217997278911,-3.35327272727e-05
EL150800460602,Train,Train,2C(2%)-5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0791321,1.07843645714,6.09459489796e-05,0.00118785058327,0.005593,1.07769909184,6.14427040816e-05,0.0056248,0.017482052,0.0175732243878,-4.52610285714e-06,-0.000412345,37.0001323265,32.6350835939,29.812332102,10.0648642517,-0.000227920068027,-6.384e-05
EL150800460603,Train,Train,4.65C(19%)-4.85C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0805244,1.08110344898,2.60902857143e-05,0.000940126930232,0.0036445,1.08083248776,2.79135816327e-05,0.003759,0.017391533,0.0174561891429,-4.78130663265e-06,-0.000263879,36.5823486735,32.524834007,30.336978551,10.1491663605,9.31673469384e-05,-0.000112361818182
EL150800460604,Train,Train,4.9C(69%)-4.25C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0790801,1.07751876122,9.55282040816e-05,0.00150795130177,0.0065758,1.07699820408,9.7249877551e-05,0.0063864,0.016977483,0.0169679569796,-4.19476734694e-07,-0.000167165,37.6390199796,33.3946798586,30.5720506939,10.1353801361,0.000853586054421,1.13109090909e-05
EL150800460605,Prim. Test,Primary,2C(10%)-6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0343227,1.05623873265,-0.000809052938776,0.0115505372129,-0.0377478,1.05658587551,-0.000787719632653,-0.0366862,0.016615842,0.0170581745306,-2.20993556122e-05,-0.000966299,36.8262372245,32.2039851303,28.9876714082,10.5076911905,0.00762545595238,-0.00110714
EL150800460608,Train,Train,5.2C(37%)-4.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0800272,1.07899770816,7.58979183673e-05,0.0013698397533,0.0067479,1.07877124286,8.14468367347e-05,0.0070219,0.017534805,0.0175294777347,-8.44638265306e-07,-0.000153825,34.6558582041,31.7396655657,29.8836148163,10.1443945918,2.71627551022e-05,8.43030303022e-07
EL150800460610,Prim. Test,Primary,4.9C(61%)-4.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0777763,1.07664198367,6.74888061224e-05,0.00123783479798,0.0062263,1.07549038571,0.000121337040816,0.0087142,0.017033095,0.0170637542653,-2.08612326531e-06,-0.00020086,37.0245102857,32.9505335524,30.2765217347,10.1524140136,-0.000263995918369,-8.60727272726e-06
EL150800460611,Train,Train,4.8C(80%)-4.8C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0713978,1.07138715306,3.50900612245e-05,0.000880636631521,0.0041304,1.07116144898,3.50124285714e-05,0.0040681,0.017154315,0.017243330551,-6.99398061224e-06,-0.000524104,32.2755021224,30.290844925,28.8680354898,10.047939932,6.46484693877e-05,-4.89606060606e-05
EL150800460613,Train,Train,6C(4%)-4.75C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0751066,1.07476062041,5.17643469388e-05,0.0010155221711,0.004634,1.07464815714,5.27875102041e-05,0.004706,0.016965052,0.0169980286939,-2.7949605102e-06,-0.000188295,36.8700789796,32.6020234636,30.0606545102,10.1346227211,0.000474771428568,-3.48521212121e-05
EL150800460614,Train,Train,4.9C(27%)-4.75C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0714599,1.07069149796,6.38629387755e-05,0.00117616182482,0.0056189,1.07045912653,6.17148163265e-05,0.0052676,0.01727749,0.017345823449,-3.72742336735e-06,-0.000346834,35.4634207959,31.9594991449,29.8555033265,10.1297253401,-0.000512345578231,-1.46721212121e-05
EL150800460615,Train,Train,6C(40%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0832798,1.08327866531,2.28385612245e-05,0.000720991211572,0.0034161,1.08312713878,1.8980755102e-05,0.0027104,0.015999014,0.0159659396531,4.38737653061e-07,-7.3315e-05,36.5477356327,33.4572793083,30.6357997755,10.1324780612,-0.000412424489795,-2.80006060606e-05
EL150800460617,Prim. Test,Primary,5.4C(80%)-5.4C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0793265,1.07888485714,4.75862653061e-05,0.000913450507802,0.004092,1.0783628898,4.52042244898e-05,0.0039437,0.016588176,0.0165639965918,-7.47430816327e-07,-0.000111101,37.7682236939,33.7859638404,30.5689670612,12.142180102,-0.000420879931973,-2.19333333333e-05
EL150800460618,Train,Train,7C(40%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0841715,1.08385076939,3.61996836735e-05,0.000809292705355,0.004299,1.08397532245,2.97891734694e-05,0.0038662,0.016721185,0.0166539519388,1.26963826531e-06,-4.6715e-05,37.3301971837,33.4795098279,30.3320908367,11.1769051361,-0.000108416496596,-5.13393939393e-06
EL150800460622,Prim. Test,Primary,6C(50%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0750592,1.07445202653,4.18891020408e-05,0.000844849101796,0.0043128,1.07445520204,3.71621326531e-05,0.0038169,0.016969973,0.0169222470816,-8.1793877551e-09,-8.9066e-05,34.621006449,31.9912225498,29.741083,11.0401957483,-0.000649920068025,-2.75575757575e-06
EL150800460623,Prim. Test,Primary,3.6C(80%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0858485,1.08520463673,6.40452346939e-05,0.00139410966229,0.0059262,1.08499588571,5.92387857143e-05,0.0058491,0.016749149,0.0163994217347,2.48962742857e-05,-0.000118831,34.5458956122,31.5202818634,29.6653100816,13.3792758503,-0.000173021258503,2.99454545455e-06
EL150800460627,Train,Train,5.6C(58%)-3.5C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0867134,1.08522480816,0.000102631908163,0.00177122119499,0.0082521,1.08490915306,0.000100278734694,0.0085439,0.018041126,0.0179675290408,1.29408e-06,-0.000133546,35.7486602245,32.0681842991,29.747883102,10.1386002041,0.000411025680269,1.93854545455e-05
EL150800460628,Train,Train,5.2C(71%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0740943,1.07343320204,6.90820918367e-05,0.00127954250027,0.0053726,1.07327985918,6.09338367347e-05,0.0052518,0.017073067,0.0171064729184,-4.96018071429e-06,-0.000387546,38.4825997143,33.5741968452,30.5891023469,10.1311834354,-0.000423690986394,-4.10339393939e-05
EL150800460630,Train,Train,5.4C(70%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0785309,1.07800803469,4.09484795918e-05,0.0008551216196,0.0039954,1.07791148163,4.13168163265e-05,0.0038228,0.016568888,0.0165497246939,-5.51771836735e-07,-0.000118943,36.6707116531,33.3075805479,30.4768326531,12.1328928571,-0.000582902380951,8.34787878788e-06
EL150800460631,Prim. Test,Primary,5.2C(50%)-4.25C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0806761,1.07934354082,7.29745510204e-05,0.00139246102,0.0064092,1.07965274694,7.51154183673e-05,0.00685,0.017461192,0.0174920843265,-1.04044132653e-06,-0.000184476,37.5400282449,33.1576571054,30.3093066122,10.1343541497,0.000271258333333,-1.97545454546e-05
EL150800460634,Train,Train,3.6C(30%)-6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0662351,1.07017261224,-0.000115417571429,0.00191030565036,-0.002504,1.06958696735,-0.000110210734694,-0.0022494,0.015720455,0.015967510898,-1.48732862245e-05,-0.00110881,37.0563158163,32.7155360759,29.6250385102,10.1998957483,0.000156948639455,-0.000235446666667
EL150800460635,Prim. Test,Primary,3.6C(2%)-4.85C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0725982,1.07208014694,5.62476122449e-05,0.0010172496774,0.0045829,1.07157655102,5.62176020408e-05,0.0045984,0.016884563,0.0168581403673,-2.97636755102e-06,-0.000295612,35.4862216327,32.0331182172,29.7428423673,10.1420783333,2.05027210888e-05,-3.21690909091e-05
EL150800460636,Prim. Test,Primary,7C(40%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0708283,1.07113880816,5.17247959184e-06,0.00058329736206,0.0025894,1.07106043878,-1.03751020408e-06,0.0021374,0.016097821,0.0160441028367,1.83703969388e-06,-1.3631e-05,36.5485551429,33.2509623625,30.2333661429,11.1714007143,0.00031654914966,-2.57266666667e-05
EL150800460640,Train,Train,6C(40%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.080977,1.08100930612,2.10144897959e-05,0.000635616842743,0.0031404,1.08070745102,1.65058877551e-05,0.0026456,0.016168348,0.0161249271224,5.29470102041e-07,-7.1114e-05,36.0330540612,32.9920371997,30.3416300816,10.1353354762,0.000723857653062,-2.58060606061e-05
EL150800460641,Train,Train,5.2C(58%)-4C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0851756,1.08414450816,7.30825e-05,0.00133859224147,0.0061236,1.08423752653,6.68330204082e-05,0.0063303,0.017586801,0.0175501743265,5.28966428571e-07,-0.000108335,36.1701382653,32.894431391,30.5765526531,10.1282418367,0.000126138265307,-1.03260606061e-05
EL150800460642,Prim. Test,Primary,7C(30%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0860772,1.08579683469,3.95780408163e-05,0.0008517599184,0.0042999,1.0858572551,3.42501020408e-05,0.0039102,0.016679151,0.0166253844694,8.8611255102e-07,-6.4448e-05,37.0371243265,33.4084392934,30.3274762449,10.240859932,5.04197278904e-05,-1.85739393939e-05
EL150800460644,Prim. Test,Primary,6C(40%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0831246,1.08293768776,3.07609897959e-05,0.000729662529385,0.0036709,1.08277672449,2.5258622449e-05,0.0033094,0.01654968,0.0165022822653,1.36637959184e-07,-7.6656e-05,35.1880287143,32.6197141171,30.3959603469,11.1507112925,0.000135296088435,-1.67345454545e-05
EL150800460647,Prim. Test,Primary,7C(40%)-3C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0834147,1.08291907347,3.77187755102e-05,0.00082720373691,0.0044533,1.08303245714,3.1128755102e-05,0.0040403,0.01669799,0.0167068614082,-1.78226428571e-07,-0.000158883,36.6357665102,33.016777039,30.2323286327,12.086572585,0.000191912925169,3.75757575815e-08
EL150800460649,Prim. Test,Primary,5.6C(47%)-4C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0756546,1.07460261429,7.1249255102e-05,0.00124464421078,0.0057049,1.07442316735,6.4302122449e-05,0.0058054,0.01773496,0.0176805031633,9.70490306122e-07,-0.000112056,36.066213551,32.1227975754,29.7307643673,10.1324039116,-0.000675152040818,8.37575757575e-06
EL150800460652,Prim. Test,Primary,4.4C(8%)-4.85C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0889708,1.08819416531,6.49352959184e-05,0.00122177442665,0.0058665,1.08789093673,6.40223673469e-05,0.0045097,0.017468857,0.0174366455102,-2.2213905102e-06,-7.6625e-05,36.4239628571,32.624200032,30.2712362245,10.1389239116,-0.000600031292517,-1.13593939394e-05
EL150800460653,Prim. Test,Primary,5.4C(50%)-3.6C,50,2,50,49,49,1,49,1,49,1,49,1,49,1,49,1,49,1,1.0870649,1.08593324082,7.93030102041e-05,0.0014352436724,0.0058985,1.08529494898,7.60969795918e-05,0.0058814,0.016694959,0.0163378660408,2.19227960204e-05,-0.000135891,35.591748449,32.2976911845,29.7572788163,10.1240194558,-0.000197123809524,9.41575757576e-06
