barcode,dataset_table9,dataset_role,policy_table9,window_k,window_cycle_start,window_cycle_end,expected_cycle_count,QDischarge_valid_count,QDischarge_valid_ratio,QCharge_valid_count,QCharge_valid_ratio,IR_valid_count,IR_valid_ratio,Tmax_valid_count,Tmax_valid_ratio,Tavg_valid_count,Tavg_valid_ratio,Tmin_valid_count,Tmin_valid_ratio,chargetime_valid_count,chargetime_valid_ratio,QDischarge_end,QDischarge_mean,QDischarge_slope,QDischarge_std,QDischarge_delta_cycle2_to_k,QCharge_mean,QCharge_slope,QCharge_delta_cycle2_to_k,IR_end,IR_mean,IR_slope,IR_delta_cycle2_to_k,Tmax_mean,Tavg_mean,Tmin_mean,chargetime_mean,chargetime_slope,QDischarge_recent10_slope
EL150800460474,Prim. Test,Primary,6C(40%)-4C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.076166,1.07461918421,0.000239512280702,0.00139551524696,0.005279,1.07452851579,0.000238923684211,0.0053192,0.017518651,0.0175573277368,-5.59187368421e-06,-9.7239e-05,37.2952151579,32.9680760976,30.2840696316,10.1408063158,-0.000151578947366,0.000157119393939
EL150800460477,Prim. Test,Primary,5.4C(70%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0830269,1.08232006842,0.000145556666667,0.000968577115943,0.0037335,1.08232142105,0.000128594561404,0.0033215,0.016764168,0.0168097893158,-8.02821929825e-06,-0.000173647,34.5683291053,31.8704087464,29.8071616842,11.456439386,0.000429926900583,2.2e-05
EL150800460478,Train,Train,4.4C(24%)-5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0745831,1.07218419474,0.000364999122807,0.00242804691676,0.0089363,1.07193492632,0.000352435789474,0.0073843,0.017445214,0.0175200785263,-2.92591210526e-05,-0.00033485,33.9151507368,31.2474786859,29.4323030526,10.1436475439,-0.00316497660818,0.000161896363636
EL150800460480,Prim. Test,Primary,4.4C(47%)-5.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0670643,1.06636744211,0.000125921052632,0.000939938818455,0.0032263,1.06644391053,0.00013774754386,0.0031678,0.017317804,0.0174043203158,-2.22874175439e-05,-0.000218719,36.9181190526,32.7057622548,29.8918461053,10.1761403509,2.96023391734e-05,0.000124352727273
EL150800460481,Prim. Test,Primary,6C(40%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.098241,1.09771613158,0.000133824035088,0.000958157928996,0.0036018,1.09752738421,0.000121206315789,0.0033524,0.016811462,0.0168386333684,-6.01014912281e-06,-0.000140792,30.5943098421,30.3309159664,30.0340740526,10.1318355263,0.00216721637427,-3.96545454546e-06
EL150800460485,Train,Train,7C(40%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0882391,1.08776305789,0.000125728596491,0.000921541388576,0.0034709,1.08786265789,0.000109847894737,0.0031444,0.017305782,0.0173300892632,-5.64137368421e-06,-0.000130616,35.2538412105,32.3826960814,29.8760555789,10.269172193,0.000427464912282,-7.16606060606e-06
EL150800460486,Train,Train,3.6C(80%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0818582,1.08020978421,0.000356980526316,0.00228821797597,0.006557,1.08010414737,0.000336259298246,0.0064832,0.016865704,0.0160000820526,-3.52578140351e-05,-0.000173127,34.3332779474,31.5474283038,29.7293580526,13.3859825439,-0.00430833918129,-2.26072727273e-05
EL150800460492,Prim. Test,Primary,5.2C(66%)-3.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0748718,1.07310572632,0.000257887192982,0.00165285140538,0.0060209,1.07318594211,0.000268815789474,0.0063186,0.017496867,0.0175261975789,-1.1397622807e-05,-0.000165556,37.4708751579,33.3071424364,30.6973588421,10.1633007018,-0.00116035672515,0.000118466060606
EL150800460498,Train,Train,6C(31%)-4.25C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0797926,1.07813763684,0.00027183877193,0.00162458116067,0.006228,1.07797155263,0.000273864210526,0.0061646,0.018020917,0.0180622092632,-3.21613859649e-06,-0.000106763,37.1876231053,32.9052594994,30.2639503158,10.1222890351,1.67280701836e-05,0.000152146060606
EL150800460501,Train,Train,4.65C(69%)-6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0778863,1.0774915,0.000100755789474,0.000822596294795,0.0033654,1.07722175789,0.000100377719298,0.0034035,0.017215293,0.0174148243684,-2.93693333333e-05,-0.000661733,35.5149548947,32.1904565962,29.9459211053,10.2773146491,0.000550233918136,-7.99212121211e-06
EL150800460506,Train,Train,6C(50%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0818299,1.08102757368,0.000149908070175,0.0010510516432,0.0039984,1.08096648947,0.000144263333333,0.0035499,0.016342651,0.0163668069474,-5.83263684211e-06,-0.000138033,33.6609444211,31.9442918165,30.2721820526,11.5467351754,0.000917517543857,4.22060606061e-05
EL150800460507,Train,Train,6C(30%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0812205,1.08057117895,0.000122659298246,0.000858467442033,0.003473,1.07992706842,0.00010350122807,0.0031086,0.016618611,0.0166280308421,-6.2633245614e-06,-0.000123466,37.0698437368,33.656963327,30.6103860526,11.1313395614,0.00303048538011,2.48781818182e-05
EL150800460510,Prim. Test,Primary,4C(31%)-5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.073884,1.07373547368,9.26836842105e-05,0.000749838388793,0.0026081,1.07349171053,0.000118826666667,0.0028045,0.01642338,0.0166625675789,-3.90171140351e-05,-0.000709847,37.9486735789,33.4505651613,30.5516538947,10.1471826316,-0.00188691520467,-2.41103030303e-05
EL150800460511,Train,Train,5.6C(38%)-4.25C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0800585,1.07842894737,0.000234694035088,0.00136468142894,0.0052419,1.07818422105,0.000237554210526,0.0053575,0.018001035,0.0180603826842,-1.01750649123e-05,-0.000225277,35.0373101053,31.9126631884,29.8620258947,10.1418430702,0.00335353216375,0.000140638787879
EL150800460513,Train,Train,5.6C(65%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0749098,1.07303462632,0.000277449473684,0.0016707596154,0.0067049,1.07279912105,0.000288412982456,0.0069012,0.017763678,0.0177678867368,-1.41051491228e-05,-0.000174822,36.8476723158,32.8157583105,30.3702832632,10.1384202632,0.00320866959064,0.000151463636364
EL150800460514,Prim. Test,Primary,3.6C(80%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0764284,1.09853244211,0.0010177545614,0.103842942313,0.0057392,1.09865157895,0.00100706842105,0.0040721,0.016603719,0.0167520662632,3.68566666667e-07,-0.000138635,35.4879291053,31.680873646,29.472772,13.3885008772,0.00173386549707,-0.0195065987879
EL150800460518,Train,Train,1C(4%)-6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0721538,1.07245366316,1.54005263158e-05,0.000788501446256,0.0020997,1.07205580526,2.8358245614e-05,0.0018263,0.016803086,0.0170283717368,-4.94026631579e-05,-0.000702368,31.6302286316,29.7601558374,27.9312395789,10.2510159649,0.00147618128655,-7.11272727273e-05
EL150800460522,Train,Train,5.4C(50%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0769346,1.07551192105,0.000220008245614,0.0013157363064,0.0048826,1.07538625789,0.000212108245614,0.0046996,0.016623646,0.0166483379474,-6.72460701754e-06,-0.000154993,35.0524264737,31.9397012231,29.3923415263,10.1235230702,-7.2742690059e-05,0.000173598787879
EL150800460525,Train,Train,6C(50%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0793597,1.07946991579,0.000156291578947,0.00102661805036,0.0027423,1.07954725789,0.000163348421053,0.0036249,0.016790308,0.0168362634211,-9.02413333333e-06,-0.000192192,35.6424363684,32.5026189345,29.9226582632,11.0406096491,-0.00294795614035,-3.80121212123e-06
EL150800460526,Prim. Test,Primary,5.6C(5%)-4.75C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0825531,1.08114601053,0.000229640350877,0.00147498041839,0.0060012,1.08089655789,0.000330253333333,0.0075948,0.017229721,0.017298833,-1.4793345614e-05,-0.000352332,37.570198,33.1060349684,30.2422513158,10.1379955263,-0.000691845029236,0.000106759393939
EL150800460527,Prim. Test,Primary,5.2C(10%)-4.75C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0722712,1.07081381579,0.000222014736842,0.00131869652279,0.004991,1.07061170526,0.000224314210526,0.0051009,0.017483275,0.0175668649474,-1.87067631579e-05,-0.000305754,36.2651303158,32.4112819105,29.9791636316,10.1368735088,0.00497554093568,0.000125829090909
EL150800460528,Prim. Test,Primary,5.6C(25%)-4.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0851196,1.08319110526,0.000302994385965,0.00176064354008,0.0053886,1.08301138947,0.000288201052632,0.0055411,0.020074002,0.0201121638947,-5.60136842105e-06,-0.000141588,37.6883208421,33.3649438808,30.3906836842,10.1370474561,-0.00191973976608,0.000158479393939
EL150800460596,Prim. Test,Primary,4.8C(80%)-4.8C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0823168,1.08106295789,0.000212904035088,0.0013857589307,0.0056757,1.08092570526,0.000217023684211,0.0057255,0.017647145,0.0177296335263,-2.55772719298e-05,-0.000401726,34.9309156842,31.5631681516,29.7039736316,10.0393528947,0.00103868421053,7.22103030303e-05
EL150800460597,Prim. Test,Primary,4.8C(80%)-4.8C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0723301,1.07107435789,0.000171420526316,0.00108394535855,0.0043619,1.07082866842,0.000170396842105,0.0043565,0.016942516,0.0170748555263,-2.58591824561e-05,-0.000546157,32.18797,30.1788597579,28.5495509474,10.0437734211,-0.000449394736831,0.000117340606061
EL150800460599,Prim. Test,Primary,6C(60%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0500526,1.04805607895,0.000368665438596,0.00223136913754,0.0079151,1.04746117368,0.000405708596491,0.0085926,0.017248632,0.0174633825789,-3.77969614035e-05,-0.000674751,36.2304458421,32.4151315964,29.6285487368,10.1223222807,0.000880266081873,0.000127048484848
EL150800460601,Prim. Test,Primary,6C(60%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.078655,1.07782528421,0.000149737894737,0.00101582122508,0.0038356,1.07786852632,0.000142000175439,0.0033632,0.016453527,0.0164924643158,-7.53459649123e-06,-0.000154408,35.6316416842,32.8287744062,30.2214664737,11.5637469298,-0.00305946491228,4.882e-05
EL150800460602,Train,Train,2C(2%)-5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0789341,1.07744277895,0.000211193157895,0.00130576047113,0.005395,1.07670064737,0.000216007368421,0.0053652,0.017587267,0.0176369365789,-2.29936245614e-05,-0.00030713,36.6815243158,32.4986943744,29.7987031579,10.0695730702,0.000581605263154,0.000135156969697
EL150800460603,Train,Train,4.65C(19%)-4.85C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0817771,1.08065698947,0.000215513333333,0.00132173435977,0.0048972,1.08035956316,0.000224043859649,0.0050987,0.017440241,0.0175305436316,-1.41484368421e-05,-0.000215171,36.6091330526,32.5952628567,30.3800343158,10.1531616667,0.00366331871345,9.22206060606e-05
EL150800460604,Train,Train,4.9C(69%)-4.25C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.077634,1.07600823158,0.000233748596491,0.00135298656354,0.0051297,1.07546251579,0.000247013684211,0.0049706,0.016926682,0.0169810092632,-1.01262754386e-05,-0.000217966,37.4220554737,33.316112147,30.4980168421,10.1198386842,-0.000593771929826,0.000145851515152
EL150800460605,Prim. Test,Primary,2C(10%)-6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0622864,1.06780596842,-0.000617963684211,0.00348116707064,-0.0097841,1.0678293,-0.000572660877193,-0.0090274,0.017255712,0.0174276556842,-2.16278561404e-05,-0.000326429,36.5760901053,31.9997988523,28.8926568947,10.3982977193,0.0130914941521,-0.000499878181818
EL150800460608,Train,Train,5.2C(37%)-4.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.079289,1.07782011579,0.00025348,0.00157537513336,0.0060097,1.07751042105,0.000286095614035,0.0063591,0.017517613,0.0175390296842,-1.16580280702e-05,-0.000171017,34.5477596842,31.6945684933,29.9586912105,10.1405842105,0.000283026315784,9.76157575758e-05
EL150800460610,Prim. Test,Primary,4.9C(61%)-4.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0773394,1.07560495789,0.000234278421053,0.00142556597415,0.0057894,1.07337465263,0.000109467368421,-0.0005281,0.017101333,0.0170934744737,-1.2731e-05,-0.000132622,36.7890292105,32.8223942669,30.2866832105,10.1626164035,0.00271655263157,0.000143946060606
EL150800460611,Train,Train,4.8C(80%)-4.8C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.071927,1.07079676316,0.000186020350877,0.0011597116639,0.0046596,1.07057787368,0.000185390175439,0.0046137,0.017190652,0.0173522714737,-2.71999315789e-05,-0.000487767,33.1161664737,30.6629610594,28.9596183158,10.0526354386,0.0022207251462,0.00010006969697
EL150800460613,Train,Train,6C(4%)-4.75C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0751644,1.07394982105,0.000206735438596,0.00124347645718,0.0046918,1.07381931053,0.000213053157895,0.0048167,0.016969362,0.0170446144737,-1.03484491228e-05,-0.000183985,36.8359489474,32.6474979794,30.0663281053,10.1323331579,0.00291527777777,0.000109735757576
EL150800460614,Train,Train,4.9C(27%)-4.75C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0710373,1.06966698421,0.000209145438596,0.00132424993875,0.0051963,1.06947961053,0.000217632982456,0.0051621,0.017338777,0.0174035855263,-1.85435140351e-05,-0.000285547,35.2791146842,31.9161631197,29.850065,10.1411739474,-0.00161998538012,0.000137746666667
EL150800460615,Train,Train,6C(40%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0837077,1.08295395263,0.000152868596491,0.0010060530892,0.003844,1.08287029474,0.000133844561404,0.003382,0.015934965,0.0159601814737,-5.92437719298e-06,-0.000137364,36.4288528421,33.4340423461,30.6485167368,10.1361489474,-0.000601008771931,2.87636363636e-05
EL150800460617,Prim. Test,Primary,5.4C(80%)-5.4C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0792229,1.07815793684,0.000181297017544,0.0010866456219,0.0039884,1.07764376316,0.000176373859649,0.0038773,0.01654618,0.0165724580526,-7.63684035088e-06,-0.000153097,37.693335,33.7878277015,30.5883778421,12.1490284211,0.00057059356725,6.08763636364e-05
EL150800460618,Train,Train,7C(40%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0841348,1.08330337895,0.000164875438596,0.00109182640252,0.0042623,1.08352832105,0.00014585245614,0.0038955,0.016618565,0.0166346361053,-6.80357017544e-06,-0.000149335,37.1073883158,33.4355180743,30.3723500526,11.1770483333,0.000272994152043,3.85315151515e-05
EL150800460622,Prim. Test,Primary,6C(50%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0734589,1.07375706842,0.000137061578947,0.000990296372997,0.0027125,1.07386140526,0.000142096666667,0.0034909,0.016882692,0.0169257461053,-8.08661403509e-06,-0.000176347,34.5071650526,31.9592868271,29.7549892105,11.0494029825,0.000569271929823,-1.82472727273e-05
EL150800460623,Prim. Test,Primary,3.6C(80%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0855571,1.08425057895,0.000283712280702,0.00187227369951,0.0056348,1.08411353684,0.000252545614035,0.0054186,0.016728617,0.015835816,-3.23674192982e-05,-0.000139363,34.7081109474,31.7090147502,29.826243,13.3768974561,0.00103991520467,-2.67333333333e-05
EL150800460627,Train,Train,5.6C(58%)-3.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0854665,1.08361845263,0.000308875438596,0.0019216497587,0.0070052,1.08333849474,0.000306157719298,0.0073794,0.017912254,0.0179520580526,-8.31827719298e-06,-0.000262418,35.5510096842,32.0516173523,29.7528005789,10.1382214035,-2.43684210528e-05,0.000127382424242
EL150800460628,Train,Train,5.2C(71%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0739135,1.07234405263,0.000227241578947,0.00145913558129,0.0051918,1.07232173158,0.000224922982456,0.0051554,0.017042592,0.0171833572632,-2.50458842105e-05,-0.000418021,38.3383014211,33.5786220218,30.607814,10.1409896491,0.00280012865496,0.000108578181818
EL150800460630,Train,Train,5.4C(70%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0782995,1.07739824737,0.000162952105263,0.00101667799455,0.003764,1.07727041579,0.000158759824561,0.0036534,0.016525347,0.016554596,-7.82081052632e-06,-0.000162484,36.5972396842,33.3044081159,30.5169932105,12.1365032456,-0.00221542982456,3.8936969697e-05
EL150800460631,Prim. Test,Primary,5.2C(50%)-4.25C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0798937,1.07819966316,0.000223898245614,0.00148432612965,0.0056268,1.07848437368,0.000230195964912,0.0058763,0.017517718,0.017502756,-1.19125157895e-05,-0.00012795,37.3518668947,33.0455520892,30.3590903158,10.1279954386,0.000346888888885,0.000126077575758
EL150800460634,Train,Train,3.6C(30%)-6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0717537,1.07182386842,9.8319122807e-05,0.000909810199439,0.0030146,1.07115546316,0.000120874210526,0.0032706,0.015997391,0.0162101199474,-3.86704631579e-05,-0.000831874,36.8299622105,32.9426852771,29.5910514737,10.1989979825,-0.000724891812867,-5.74345454545e-05
EL150800460635,Prim. Test,Primary,3.6C(2%)-4.85C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0723876,1.07117599474,0.000189205614035,0.00113502032046,0.0043723,1.07067006316,0.000189568596491,0.0043882,0.016766075,0.0168990864211,-1.97605350877e-05,-0.0004141,35.3984869474,32.0467146733,29.7803908421,10.1399445614,-0.00249211695907,0.000106894545455
EL150800460636,Prim. Test,Primary,7C(40%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0715755,1.07106476842,0.000126804210526,0.000890227054451,0.0033366,1.07107976842,0.000107949649123,0.0028982,0.016024582,0.0160179056842,-4.69453684211e-06,-8.687e-05,36.4274521579,33.2532453404,30.2573095789,11.1635539474,-0.00222699415204,5.26181818182e-06
EL150800460640,Train,Train,6C(40%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0813514,1.08068443158,0.000137240175439,0.000923423454812,0.0035148,1.08044141053,0.000116419122807,0.0030355,0.016094934,0.0161184232632,-5.70899298246e-06,-0.000144528,36.0286850526,32.9775197357,30.3460633684,10.1268739474,0.00218056140351,2.19121212121e-05
EL150800460641,Train,Train,5.2C(58%)-4C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0845537,1.08300245263,0.00024562245614,0.00153083914462,0.0055017,1.08318814211,0.000229926491228,0.0057148,0.017519709,0.0175485277368,-7.38116666667e-06,-0.000175427,35.9678591053,32.8246058861,30.5012149474,10.1354270175,0.0020407865497,0.000123270909091
EL150800460642,Prim. Test,Primary,7C(30%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0860233,1.08516714737,0.00016665754386,0.00110078405615,0.004246,1.08531358421,0.000154437017544,0.0039553,0.016581126,0.0166132443684,-6.75015789474e-06,-0.000162473,36.8656819474,33.3768406761,30.3341771053,10.2397614912,-0.00295747953216,3.33393939394e-05
EL150800460644,Prim. Test,Primary,6C(40%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0832456,1.08244435789,0.000150824210526,0.000983608600119,0.0037919,1.08241496316,0.00013533754386,0.0034906,0.016481804,0.0165007325263,-6.27388245614e-06,-0.000144532,35.1053196316,32.6017607211,30.3985063684,11.1488785088,-0.00277373391813,3.38448484848e-05
EL150800460647,Prim. Test,Primary,7C(40%)-3C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0831599,1.0823491,0.000163246315789,0.00110099798652,0.0041985,1.08256369474,0.000146219473684,0.0038132,0.016677622,0.0167070760526,-7.37508421053e-06,-0.000179251,36.5416596842,33.0026008702,30.2475002105,12.0848524561,0.000589070175441,1.91466666667e-05
EL150800460649,Prim. Test,Primary,5.6C(47%)-4C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0747933,1.07348844211,0.000217445614035,0.0013689236453,0.0048436,1.07341600526,0.00019760245614,0.0049995,0.017639644,0.0176697011579,-7.53153157895e-06,-0.000207372,35.8899263158,32.121869397,29.7219515789,10.1422760526,0.000724330409362,8.85145454545e-05
EL150800460652,Prim. Test,Primary,4.4C(8%)-4.85C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0886576,1.08714514211,0.000232538596491,0.00140128645305,0.0055533,1.08683073158,0.000241680350877,0.0056725,0.017378103,0.0174823191053,-3.00630350877e-06,-0.000167379,36.2738237895,32.6492940845,30.2893017895,10.1462835965,-0.000423649122809,0.000172676969697
EL150800460653,Prim. Test,Primary,5.4C(50%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0859253,1.08455971053,0.000138958070175,0.00146110569051,0.0047589,1.08400911053,0.000123202631579,0.0045908,0.016653679,0.0158042433684,-6.58052964912e-05,-0.000177171,35.5519572105,32.3353191364,29.789322,10.1230171053,0.000343049707598,0.000136941212121
EL150800460655,Train,Train,3.6C(22%)-5.5C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.075505,1.07513519474,8.87450877193e-05,0.000649646215845,0.0026077,1.07444883158,8.67219298246e-05,0.0025671,0.016223503,0.0164513483158,-3.69304964912e-05,-0.000712551,36.7222794737,32.8026302437,30.2468732632,10.1419757895,0.001636125731,1.6143030303e-05
EL150800460656,Prim. Test,Primary,8C(15%)-3.6C,20,2,20,19,19,1,19,1,19,1,19,1,19,1,19,1,19,1,1.0878189,1.08712002632,0.000151641052632,0.00101920461188,0.0038631,1.08703337895,0.00013656122807,0.0035965,0.016566632,0.0165797391053,-5.1902122807e-06,-0.000119072,36.0861638947,32.7876681214,29.8329769474,10.2517348246,0.00101844444444,2.32460606061e-05
